,return_data.name,evaluate.name,main.name,get_model.group,random_seed.seed,train_BetaVAE.beta,train_BetaVAE.C_max,train_BetaVAE.max_iter,train_BetaVAE.C_stop_iter,train_factorVAE2Stage.gamma,train_DIPVAE.lambda_od,train_BetaTCVAE.beta,Visualizer.name,get_model.nc,train_BetaTCVAE2Stage.beta
576,shapes3d,,AnnealVAE,True,6,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
577,shapes3d,,AnnealVAE,True,7,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
578,shapes3d,,AnnealVAE,True,8,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
579,shapes3d,,AnnealVAE,True,9,,30.0,40000.0,30000.0,,,,shapes3d,3.0,
580,shapes3d,,AnnealVAE,False,0,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
581,shapes3d,,AnnealVAE,False,1,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
582,shapes3d,,AnnealVAE,False,2,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
583,shapes3d,,AnnealVAE,False,3,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
584,shapes3d,,AnnealVAE,False,4,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
585,shapes3d,,AnnealVAE,False,5,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
586,shapes3d,,AnnealVAE,False,6,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
587,shapes3d,,AnnealVAE,False,7,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
588,shapes3d,,AnnealVAE,False,8,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
589,shapes3d,,AnnealVAE,False,9,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
590,shapes3d,,AnnealVAE,True,0,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
591,shapes3d,,AnnealVAE,True,1,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
592,shapes3d,,AnnealVAE,True,2,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
593,shapes3d,,AnnealVAE,True,3,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
594,shapes3d,,AnnealVAE,True,4,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
595,shapes3d,,AnnealVAE,True,5,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
596,shapes3d,,AnnealVAE,True,6,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
597,shapes3d,,AnnealVAE,True,7,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
598,shapes3d,,AnnealVAE,True,8,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
599,shapes3d,,AnnealVAE,True,9,,30.0,50000.0,40000.0,,,,shapes3d,3.0,
600,shapes3d,,FactorVAE,False,0,,,,,5.0,,,shapes3d,3.0,
601,shapes3d,,FactorVAE,False,1,,,,,5.0,,,shapes3d,3.0,
602,shapes3d,,FactorVAE,False,2,,,,,5.0,,,shapes3d,3.0,
603,shapes3d,,FactorVAE,False,3,,,,,5.0,,,shapes3d,3.0,
604,shapes3d,,FactorVAE,False,4,,,,,5.0,,,shapes3d,3.0,
605,shapes3d,,FactorVAE,False,5,,,,,5.0,,,shapes3d,3.0,
606,shapes3d,,FactorVAE,False,6,,,,,5.0,,,shapes3d,3.0,
607,shapes3d,,FactorVAE,False,7,,,,,5.0,,,shapes3d,3.0,
608,shapes3d,,FactorVAE,False,8,,,,,5.0,,,shapes3d,3.0,
609,shapes3d,,FactorVAE,False,9,,,,,5.0,,,shapes3d,3.0,
610,shapes3d,,FactorVAE,True,0,,,,,5.0,,,shapes3d,3.0,
611,shapes3d,,FactorVAE,True,1,,,,,5.0,,,shapes3d,3.0,
612,shapes3d,,FactorVAE,True,2,,,,,5.0,,,shapes3d,3.0,
613,shapes3d,,FactorVAE,True,3,,,,,5.0,,,shapes3d,3.0,
614,shapes3d,,FactorVAE,True,4,,,,,5.0,,,shapes3d,3.0,
615,shapes3d,,FactorVAE,True,5,,,,,5.0,,,shapes3d,3.0,
616,shapes3d,,FactorVAE,True,6,,,,,5.0,,,shapes3d,3.0,
617,shapes3d,,FactorVAE,True,7,,,,,5.0,,,shapes3d,3.0,
618,shapes3d,,FactorVAE,True,8,,,,,5.0,,,shapes3d,3.0,
619,shapes3d,,FactorVAE,True,9,,,,,5.0,,,shapes3d,3.0,
620,shapes3d,,FactorVAE,False,0,,,,,10.0,,,shapes3d,3.0,
621,shapes3d,,FactorVAE,False,1,,,,,10.0,,,shapes3d,3.0,
622,shapes3d,,FactorVAE,False,2,,,,,10.0,,,shapes3d,3.0,
623,shapes3d,,FactorVAE,False,3,,,,,10.0,,,shapes3d,3.0,
624,shapes3d,,FactorVAE,False,4,,,,,10.0,,,shapes3d,3.0,
625,shapes3d,,FactorVAE,False,5,,,,,10.0,,,shapes3d,3.0,
626,shapes3d,,FactorVAE,False,6,,,,,10.0,,,shapes3d,3.0,
627,shapes3d,,FactorVAE,False,7,,,,,10.0,,,shapes3d,3.0,
628,shapes3d,,FactorVAE,False,8,,,,,10.0,,,shapes3d,3.0,
629,shapes3d,,FactorVAE,False,9,,,,,10.0,,,shapes3d,3.0,
630,shapes3d,,FactorVAE,True,0,,,,,10.0,,,shapes3d,3.0,
631,shapes3d,,FactorVAE,True,1,,,,,10.0,,,shapes3d,3.0,
632,shapes3d,,FactorVAE,True,2,,,,,10.0,,,shapes3d,3.0,
633,shapes3d,,FactorVAE,True,3,,,,,10.0,,,shapes3d,3.0,
634,shapes3d,,FactorVAE,True,4,,,,,10.0,,,shapes3d,3.0,
635,shapes3d,,FactorVAE,True,5,,,,,10.0,,,shapes3d,3.0,
636,shapes3d,,FactorVAE,True,6,,,,,10.0,,,shapes3d,3.0,
637,shapes3d,,FactorVAE,True,7,,,,,10.0,,,shapes3d,3.0,
638,shapes3d,,FactorVAE,True,8,,,,,10.0,,,shapes3d,3.0,
639,shapes3d,,FactorVAE,True,9,,,,,10.0,,,shapes3d,3.0,
640,shapes3d,,FactorVAE,False,0,,,,,15.0,,,shapes3d,3.0,
641,shapes3d,,FactorVAE,False,1,,,,,15.0,,,shapes3d,3.0,
642,shapes3d,,FactorVAE,False,2,,,,,15.0,,,shapes3d,3.0,
643,shapes3d,,FactorVAE,False,3,,,,,15.0,,,shapes3d,3.0,
644,shapes3d,,FactorVAE,False,4,,,,,15.0,,,shapes3d,3.0,
645,shapes3d,,FactorVAE,False,5,,,,,15.0,,,shapes3d,3.0,
646,shapes3d,,FactorVAE,False,6,,,,,15.0,,,shapes3d,3.0,
647,shapes3d,,FactorVAE,False,7,,,,,15.0,,,shapes3d,3.0,
648,shapes3d,,FactorVAE,False,8,,,,,15.0,,,shapes3d,3.0,
649,shapes3d,,FactorVAE,False,9,,,,,15.0,,,shapes3d,3.0,
650,shapes3d,,FactorVAE,True,0,,,,,15.0,,,shapes3d,3.0,
651,shapes3d,,FactorVAE,True,1,,,,,15.0,,,shapes3d,3.0,
652,shapes3d,,FactorVAE,True,2,,,,,15.0,,,shapes3d,3.0,
653,shapes3d,,FactorVAE,True,3,,,,,15.0,,,shapes3d,3.0,
654,shapes3d,,FactorVAE,True,4,,,,,15.0,,,shapes3d,3.0,
655,shapes3d,,FactorVAE,True,5,,,,,15.0,,,shapes3d,3.0,
656,shapes3d,,FactorVAE,True,6,,,,,15.0,,,shapes3d,3.0,
657,shapes3d,,FactorVAE,True,7,,,,,15.0,,,shapes3d,3.0,
658,shapes3d,,FactorVAE,True,8,,,,,15.0,,,shapes3d,3.0,
659,shapes3d,,FactorVAE,True,9,,,,,15.0,,,shapes3d,3.0,
660,shapes3d,,BetaTCVAE,False,0,,,,,,,,shapes3d,3.0,6.0
661,shapes3d,,BetaTCVAE,False,1,,,,,,,,shapes3d,3.0,6.0
662,shapes3d,,BetaTCVAE,False,2,,,,,,,,shapes3d,3.0,6.0
663,shapes3d,,BetaTCVAE,False,3,,,,,,,,shapes3d,3.0,6.0
664,shapes3d,,BetaTCVAE,False,4,,,,,,,,shapes3d,3.0,6.0
665,shapes3d,,BetaTCVAE,False,5,,,,,,,,shapes3d,3.0,6.0
666,shapes3d,,BetaTCVAE,False,6,,,,,,,,shapes3d,3.0,6.0
667,shapes3d,,BetaTCVAE,False,7,,,,,,,,shapes3d,3.0,6.0
668,shapes3d,,BetaTCVAE,False,8,,,,,,,,shapes3d,3.0,6.0
669,shapes3d,,BetaTCVAE,False,9,,,,,,,,shapes3d,3.0,6.0
670,shapes3d,,BetaTCVAE,True,0,,,,,,,,shapes3d,3.0,6.0
671,shapes3d,,BetaTCVAE,True,1,,,,,,,,shapes3d,3.0,6.0
672,shapes3d,,BetaTCVAE,True,2,,,,,,,,shapes3d,3.0,6.0
673,shapes3d,,BetaTCVAE,True,3,,,,,,,,shapes3d,3.0,6.0
674,shapes3d,,BetaTCVAE,True,4,,,,,,,,shapes3d,3.0,6.0
675,shapes3d,,BetaTCVAE,True,5,,,,,,,,shapes3d,3.0,6.0
676,shapes3d,,BetaTCVAE,True,6,,,,,,,,shapes3d,3.0,6.0
677,shapes3d,,BetaTCVAE,True,7,,,,,,,,shapes3d,3.0,6.0
678,shapes3d,,BetaTCVAE,True,8,,,,,,,,shapes3d,3.0,6.0
679,shapes3d,,BetaTCVAE,True,9,,,,,,,,shapes3d,3.0,6.0
680,shapes3d,,BetaTCVAE,False,0,,,,,,,,shapes3d,3.0,9.0
681,shapes3d,,BetaTCVAE,False,1,,,,,,,,shapes3d,3.0,9.0
682,shapes3d,,BetaTCVAE,False,2,,,,,,,,shapes3d,3.0,9.0
683,shapes3d,,BetaTCVAE,False,3,,,,,,,,shapes3d,3.0,9.0
684,shapes3d,,BetaTCVAE,False,4,,,,,,,,shapes3d,3.0,9.0
685,shapes3d,,BetaTCVAE,False,5,,,,,,,,shapes3d,3.0,9.0
686,shapes3d,,BetaTCVAE,False,6,,,,,,,,shapes3d,3.0,9.0
687,shapes3d,,BetaTCVAE,False,7,,,,,,,,shapes3d,3.0,9.0
688,shapes3d,,BetaTCVAE,False,8,,,,,,,,shapes3d,3.0,9.0
689,shapes3d,,BetaTCVAE,False,9,,,,,,,,shapes3d,3.0,9.0
690,shapes3d,,BetaTCVAE,True,0,,,,,,,,shapes3d,3.0,9.0
691,shapes3d,,BetaTCVAE,True,1,,,,,,,,shapes3d,3.0,9.0
692,shapes3d,,BetaTCVAE,True,2,,,,,,,,shapes3d,3.0,9.0
693,shapes3d,,BetaTCVAE,True,3,,,,,,,,shapes3d,3.0,9.0
694,shapes3d,,BetaTCVAE,True,4,,,,,,,,shapes3d,3.0,9.0
695,shapes3d,,BetaTCVAE,True,5,,,,,,,,shapes3d,3.0,9.0
696,shapes3d,,BetaTCVAE,True,6,,,,,,,,shapes3d,3.0,9.0
697,shapes3d,,BetaTCVAE,True,7,,,,,,,,shapes3d,3.0,9.0
698,shapes3d,,BetaTCVAE,True,8,,,,,,,,shapes3d,3.0,9.0
699,shapes3d,,BetaTCVAE,True,9,,,,,,,,shapes3d,3.0,9.0
700,shapes3d,,BetaTCVAE,False,0,,,,,,,,shapes3d,3.0,12.0
701,shapes3d,,BetaTCVAE,False,1,,,,,,,,shapes3d,3.0,12.0
702,shapes3d,,BetaTCVAE,False,2,,,,,,,,shapes3d,3.0,12.0
703,shapes3d,,BetaTCVAE,False,3,,,,,,,,shapes3d,3.0,12.0
704,shapes3d,,BetaTCVAE,False,4,,,,,,,,shapes3d,3.0,12.0
705,shapes3d,,BetaTCVAE,False,5,,,,,,,,shapes3d,3.0,12.0
706,shapes3d,,BetaTCVAE,False,6,,,,,,,,shapes3d,3.0,12.0
707,shapes3d,,BetaTCVAE,False,7,,,,,,,,shapes3d,3.0,12.0
708,shapes3d,,BetaTCVAE,False,8,,,,,,,,shapes3d,3.0,12.0
709,shapes3d,,BetaTCVAE,False,9,,,,,,,,shapes3d,3.0,12.0
710,shapes3d,,BetaTCVAE,True,0,,,,,,,,shapes3d,3.0,12.0
711,shapes3d,,BetaTCVAE,True,1,,,,,,,,shapes3d,3.0,12.0
712,shapes3d,,BetaTCVAE,True,2,,,,,,,,shapes3d,3.0,12.0
713,shapes3d,,BetaTCVAE,True,3,,,,,,,,shapes3d,3.0,12.0
714,shapes3d,,BetaTCVAE,True,4,,,,,,,,shapes3d,3.0,12.0
715,shapes3d,,BetaTCVAE,True,5,,,,,,,,shapes3d,3.0,12.0
716,shapes3d,,BetaTCVAE,True,6,,,,,,,,shapes3d,3.0,12.0
717,shapes3d,,BetaTCVAE,True,7,,,,,,,,shapes3d,3.0,12.0
718,shapes3d,,BetaTCVAE,True,8,,,,,,,,shapes3d,3.0,12.0
719,shapes3d,,BetaTCVAE,True,9,,,,,,,,shapes3d,3.0,12.0
720,color_dsprites,,BetaVAE,False,0,10.0,,,,,,,color_dsprites,3.0,
721,color_dsprites,,BetaVAE,False,1,10.0,,,,,,,color_dsprites,3.0,
722,color_dsprites,,BetaVAE,False,2,10.0,,,,,,,color_dsprites,3.0,
723,color_dsprites,,BetaVAE,False,3,10.0,,,,,,,color_dsprites,3.0,
724,color_dsprites,,BetaVAE,False,4,10.0,,,,,,,color_dsprites,3.0,
725,color_dsprites,,BetaVAE,False,5,10.0,,,,,,,color_dsprites,3.0,
726,color_dsprites,,BetaVAE,False,6,10.0,,,,,,,color_dsprites,3.0,
727,color_dsprites,,BetaVAE,False,7,10.0,,,,,,,color_dsprites,3.0,
728,color_dsprites,,BetaVAE,False,8,10.0,,,,,,,color_dsprites,3.0,
729,color_dsprites,,BetaVAE,False,9,10.0,,,,,,,color_dsprites,3.0,
730,color_dsprites,,BetaVAE,True,0,10.0,,,,,,,color_dsprites,3.0,
731,color_dsprites,,BetaVAE,True,1,10.0,,,,,,,color_dsprites,3.0,
732,color_dsprites,,BetaVAE,True,2,10.0,,,,,,,color_dsprites,3.0,
733,color_dsprites,,BetaVAE,True,3,10.0,,,,,,,color_dsprites,3.0,
734,color_dsprites,,BetaVAE,True,4,10.0,,,,,,,color_dsprites,3.0,
735,color_dsprites,,BetaVAE,True,5,10.0,,,,,,,color_dsprites,3.0,
736,color_dsprites,,BetaVAE,True,6,10.0,,,,,,,color_dsprites,3.0,
737,color_dsprites,,BetaVAE,True,7,10.0,,,,,,,color_dsprites,3.0,
738,color_dsprites,,BetaVAE,True,8,10.0,,,,,,,color_dsprites,3.0,
739,color_dsprites,,BetaVAE,True,9,10.0,,,,,,,color_dsprites,3.0,
740,color_dsprites,,BetaVAE,False,0,20.0,,,,,,,color_dsprites,3.0,
741,color_dsprites,,BetaVAE,False,1,20.0,,,,,,,color_dsprites,3.0,
742,color_dsprites,,BetaVAE,False,2,20.0,,,,,,,color_dsprites,3.0,
743,color_dsprites,,BetaVAE,False,3,20.0,,,,,,,color_dsprites,3.0,
744,color_dsprites,,BetaVAE,False,4,20.0,,,,,,,color_dsprites,3.0,
745,color_dsprites,,BetaVAE,False,5,20.0,,,,,,,color_dsprites,3.0,
746,color_dsprites,,BetaVAE,False,6,20.0,,,,,,,color_dsprites,3.0,
747,color_dsprites,,BetaVAE,False,7,20.0,,,,,,,color_dsprites,3.0,
748,color_dsprites,,BetaVAE,False,8,20.0,,,,,,,color_dsprites,3.0,
749,color_dsprites,,BetaVAE,False,9,20.0,,,,,,,color_dsprites,3.0,
750,color_dsprites,,BetaVAE,True,0,20.0,,,,,,,color_dsprites,3.0,
751,color_dsprites,,BetaVAE,True,1,20.0,,,,,,,color_dsprites,3.0,
752,color_dsprites,,BetaVAE,True,2,20.0,,,,,,,color_dsprites,3.0,
753,color_dsprites,,BetaVAE,True,3,20.0,,,,,,,color_dsprites,3.0,
754,color_dsprites,,BetaVAE,True,4,20.0,,,,,,,color_dsprites,3.0,
755,color_dsprites,,BetaVAE,True,5,20.0,,,,,,,color_dsprites,3.0,
756,color_dsprites,,BetaVAE,True,6,20.0,,,,,,,color_dsprites,3.0,
757,color_dsprites,,BetaVAE,True,7,20.0,,,,,,,color_dsprites,3.0,
758,color_dsprites,,BetaVAE,True,8,20.0,,,,,,,color_dsprites,3.0,
759,color_dsprites,,BetaVAE,True,9,20.0,,,,,,,color_dsprites,3.0,
760,color_dsprites,,BetaVAE,False,0,30.0,,,,,,,color_dsprites,3.0,
761,color_dsprites,,BetaVAE,False,1,30.0,,,,,,,color_dsprites,3.0,
762,color_dsprites,,BetaVAE,False,2,30.0,,,,,,,color_dsprites,3.0,
763,color_dsprites,,BetaVAE,False,3,30.0,,,,,,,color_dsprites,3.0,
764,color_dsprites,,BetaVAE,False,4,30.0,,,,,,,color_dsprites,3.0,
765,color_dsprites,,BetaVAE,False,5,30.0,,,,,,,color_dsprites,3.0,
766,color_dsprites,,BetaVAE,False,6,30.0,,,,,,,color_dsprites,3.0,
767,color_dsprites,,BetaVAE,False,7,30.0,,,,,,,color_dsprites,3.0,
768,color_dsprites,,BetaVAE,False,8,30.0,,,,,,,color_dsprites,3.0,
769,color_dsprites,,BetaVAE,False,9,30.0,,,,,,,color_dsprites,3.0,
770,color_dsprites,,BetaVAE,True,0,30.0,,,,,,,color_dsprites,3.0,
771,color_dsprites,,BetaVAE,True,1,30.0,,,,,,,color_dsprites,3.0,
772,color_dsprites,,BetaVAE,True,2,30.0,,,,,,,color_dsprites,3.0,
773,color_dsprites,,BetaVAE,True,3,30.0,,,,,,,color_dsprites,3.0,
774,color_dsprites,,BetaVAE,True,4,30.0,,,,,,,color_dsprites,3.0,
775,color_dsprites,,BetaVAE,True,5,30.0,,,,,,,color_dsprites,3.0,
776,color_dsprites,,BetaVAE,True,6,30.0,,,,,,,color_dsprites,3.0,
777,color_dsprites,,BetaVAE,True,7,30.0,,,,,,,color_dsprites,3.0,
778,color_dsprites,,BetaVAE,True,8,30.0,,,,,,,color_dsprites,3.0,
779,color_dsprites,,BetaVAE,True,9,30.0,,,,,,,color_dsprites,3.0,
780,color_dsprites,,AnnealVAE,False,0,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
781,color_dsprites,,AnnealVAE,False,1,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
782,color_dsprites,,AnnealVAE,False,2,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
783,color_dsprites,,AnnealVAE,False,3,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
784,color_dsprites,,AnnealVAE,False,4,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
785,color_dsprites,,AnnealVAE,False,5,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
786,color_dsprites,,AnnealVAE,False,6,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
787,color_dsprites,,AnnealVAE,False,7,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
788,color_dsprites,,AnnealVAE,False,8,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
789,color_dsprites,,AnnealVAE,False,9,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
790,color_dsprites,,AnnealVAE,True,0,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
791,color_dsprites,,AnnealVAE,True,1,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
792,color_dsprites,,AnnealVAE,True,2,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
793,color_dsprites,,AnnealVAE,True,3,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
794,color_dsprites,,AnnealVAE,True,4,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
795,color_dsprites,,AnnealVAE,True,5,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
796,color_dsprites,,AnnealVAE,True,6,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
797,color_dsprites,,AnnealVAE,True,7,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
798,color_dsprites,,AnnealVAE,True,8,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
799,color_dsprites,,AnnealVAE,True,9,,10.0,30000.0,20000.0,,,,color_dsprites,3.0,
800,color_dsprites,,AnnealVAE,False,0,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
801,color_dsprites,,AnnealVAE,False,1,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
802,color_dsprites,,AnnealVAE,False,2,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
803,color_dsprites,,AnnealVAE,False,3,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
804,color_dsprites,,AnnealVAE,False,4,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
805,color_dsprites,,AnnealVAE,False,5,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
806,color_dsprites,,AnnealVAE,False,6,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
807,color_dsprites,,AnnealVAE,False,7,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
808,color_dsprites,,AnnealVAE,False,8,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
809,color_dsprites,,AnnealVAE,False,9,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
810,color_dsprites,,AnnealVAE,True,0,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
811,color_dsprites,,AnnealVAE,True,1,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
812,color_dsprites,,AnnealVAE,True,2,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
813,color_dsprites,,AnnealVAE,True,3,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
814,color_dsprites,,AnnealVAE,True,4,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
815,color_dsprites,,AnnealVAE,True,5,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
816,color_dsprites,,AnnealVAE,True,6,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
817,color_dsprites,,AnnealVAE,True,7,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
818,color_dsprites,,AnnealVAE,True,8,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
819,color_dsprites,,AnnealVAE,True,9,,10.0,40000.0,30000.0,,,,color_dsprites,3.0,
820,color_dsprites,,AnnealVAE,False,0,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
821,color_dsprites,,AnnealVAE,False,1,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
822,color_dsprites,,AnnealVAE,False,2,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
823,color_dsprites,,AnnealVAE,False,3,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
824,color_dsprites,,AnnealVAE,False,4,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
825,color_dsprites,,AnnealVAE,False,5,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
826,color_dsprites,,AnnealVAE,False,6,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
827,color_dsprites,,AnnealVAE,False,7,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
828,color_dsprites,,AnnealVAE,False,8,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
829,color_dsprites,,AnnealVAE,False,9,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
830,color_dsprites,,AnnealVAE,True,0,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
831,color_dsprites,,AnnealVAE,True,1,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
832,color_dsprites,,AnnealVAE,True,2,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
833,color_dsprites,,AnnealVAE,True,3,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
834,color_dsprites,,AnnealVAE,True,4,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
835,color_dsprites,,AnnealVAE,True,5,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
836,color_dsprites,,AnnealVAE,True,6,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
837,color_dsprites,,AnnealVAE,True,7,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
838,color_dsprites,,AnnealVAE,True,8,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
839,color_dsprites,,AnnealVAE,True,9,,10.0,50000.0,40000.0,,,,color_dsprites,3.0,
840,color_dsprites,,AnnealVAE,False,0,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
841,color_dsprites,,AnnealVAE,False,1,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
842,color_dsprites,,AnnealVAE,False,2,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
843,color_dsprites,,AnnealVAE,False,3,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
844,color_dsprites,,AnnealVAE,False,4,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
845,color_dsprites,,AnnealVAE,False,5,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
846,color_dsprites,,AnnealVAE,False,6,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
847,color_dsprites,,AnnealVAE,False,7,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
848,color_dsprites,,AnnealVAE,False,8,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
849,color_dsprites,,AnnealVAE,False,9,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
850,color_dsprites,,AnnealVAE,True,0,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
851,color_dsprites,,AnnealVAE,True,1,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
852,color_dsprites,,AnnealVAE,True,2,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
853,color_dsprites,,AnnealVAE,True,3,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
854,color_dsprites,,AnnealVAE,True,4,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
855,color_dsprites,,AnnealVAE,True,5,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
856,color_dsprites,,AnnealVAE,True,6,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
857,color_dsprites,,AnnealVAE,True,7,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
858,color_dsprites,,AnnealVAE,True,8,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
859,color_dsprites,,AnnealVAE,True,9,,20.0,30000.0,20000.0,,,,color_dsprites,3.0,
860,color_dsprites,,AnnealVAE,False,0,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
861,color_dsprites,,AnnealVAE,False,1,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
862,color_dsprites,,AnnealVAE,False,2,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
863,color_dsprites,,AnnealVAE,False,3,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
864,color_dsprites,,AnnealVAE,False,4,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
865,color_dsprites,,AnnealVAE,False,5,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
866,color_dsprites,,AnnealVAE,False,6,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
867,color_dsprites,,AnnealVAE,False,7,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
868,color_dsprites,,AnnealVAE,False,8,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
869,color_dsprites,,AnnealVAE,False,9,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
870,color_dsprites,,AnnealVAE,True,0,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
871,color_dsprites,,AnnealVAE,True,1,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
872,color_dsprites,,AnnealVAE,True,2,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
873,color_dsprites,,AnnealVAE,True,3,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
874,color_dsprites,,AnnealVAE,True,4,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
875,color_dsprites,,AnnealVAE,True,5,,20.0,40000.0,30000.0,,,,color_dsprites,3.0,
